mh_2;mh_1;d;err;phhinit;md_0;md_1;pdhinit;time;phh1;pdh0;vh_1;pdh1;vd_1;vd_0;rdd;rhd;rhh;vh_2;f_0;phh2;f_1;file
1.475;1;0.1;0.02;0.5;1;1;0.5;97800;0.0001;0.000999318;1.00594;8.90136e-05;1.00597;1.00598;0.291209;0.478161;0.561555;0.9869;0.99634;0.168842;0.0036582;./core_57/iter_freqdep_10_12_2016_153506_860728502
1.475;1;0.5;0;0.5;1;1;0.5;2286;0.139385;0.0001;1.0186;0.203633;1.02813;1.03249;0.142865;0.221969;0.514884;0.927352;0.999897;0.277431;9.92109e-05;./core_58/iter_freqdep_10_12_2016_153504_466781462
1.475;1;0.5;0.02;0.5;1;1;0.5;271216;2.64648e-05;8.19192e-05;1.03232;0.000999618;1.03246;1.03249;0.143074;0.224766;0.289344;0.939428;0.997671;0.214236;0.00232736;./core_58/iter_freqdep_10_12_2016_153506_174859004
1.475;1;1;0;0.5;1;1;0.5;1283;0.277559;0.000987315;1.056;0.277559;1.05654;1.05668;0;0;0;0.885857;0.995524;0.408737;0.00447224;./core_59/iter_freqdep_10_12_2016_153504_468587037
1.475;1;1;0.02;0.5;1;1;0.5;763555;0.0986722;0.0001;1.05628;0.0986722;1.0569;1.05696;0;0;0;0.886023;0.993551;0.322394;0.00644231;./core_59/iter_freqdep_10_12_2016_153506_468808751
1.5;1;0.1;0;0.5;1;1;0.5;132545;2.29611e-05;0.00099976;1.00608;4.73949e-05;1.00609;1.00609;0.290808;0.478331;0.179089;0.986145;0.997994;0.176452;0.00200554;./core_60/iter_freqdep_10_12_2016_153504_431387378
1.5;1;0.1;0.02;0.5;1;1;0.5;94549;8.2732e-05;0.000999357;1.0061;2.86079e-05;1.00613;1.00614;0.29121;0.478142;0.577475;0.986387;0.996339;0.168961;0.00365977;./core_60/iter_freqdep_10_12_2016_153505_947762330
1.5;1;0.5;0;0.5;1;1;0.5;2201;0.139517;0.0001;1.01899;0.203703;1.02888;1.0334;0.14288;0.219113;0.513763;0.924426;0.999704;0.278257;0.000286142;./core_61/iter_freqdep_10_12_2016_153504_467481827
1.5;1;0.5;0.02;0.5;1;1;0.5;261059;5.51773e-05;8.35868e-05;1.03323;0.000999588;1.03337;1.0334;0.143076;0.22476;0.292589;0.936946;0.997659;0.215082;0.00233955;./core_61/iter_freqdep_10_12_2016_153506_541125743
1.5;1;1;0;0.5;1;1;0.5;1236;0.277571;0.000984564;1.05748;0.277571;1.05803;1.05818;0;0;0;0.881117;0.995535;0.410255;0.00446179;./core_62/iter_freqdep_10_12_2016_153504_466579123
1.5;1;1;0.02;0.5;1;1;0.5;767516;0.0951944;0.0001;1.05784;0.0951944;1.05846;1.05852;0;0;0;0.881345;0.993699;0.321859;0.00629474;./core_62/iter_freqdep_10_12_2016_153505_848803733
0.975;0.95;0.1;0;0.5;0.975;1;0.5;13587;0.692135;0.62863;1.01665;0.697083;0.981201;0.997228;0.623508;0.472207;0.290696;1.00135;0.000421084;0.99942;0.00207982;./core_63/iter_freqdep_10_12_2016_153504_431973651
0.975;0.95;0.1;0.02;0.5;0.975;1;0.5;809233;0.999922;0.999;1.01776;0.999929;0.983316;0.99971;0.712951;0.494668;0.290337;1.00132;2.40278e-09;0.9999;5.72071e-05;./core_63/iter_freqdep_10_12_2016_153505_101704666
0.975;0.95;0.5;0;0.5;0.975;1;0.5;5721;0.708744;0.632308;1.01643;0.710289;0.976843;0.990063;0.558632;0.201213;0.142867;1.00548;1.17018e-05;0.9999;0.000126069;./core_64/iter_freqdep_10_12_2016_153504_466365441
0.975;0.95;0.5;0.02;0.5;0.975;1;0.5;392371;0.999918;0.999001;1.02009;0.999962;0.983762;0.998244;0.188157;0.222262;0.142877;1.00541;8.10922e-09;0.9999;0.00020362;./core_64/iter_freqdep_10_12_2016_153506_155225967
0.975;0.95;1;0;0.5;0.975;1;0.5;3989;0.717456;0.628016;1.01699;0.717456;0.974168;0.985102;0;0;0;1.00896;5.20276e-08;0.9999;0.000456069;./core_65/iter_freqdep_10_12_2016_153504_467253644
0.975;0.95;1;0.02;0.5;0.975;1;0.5;287419;0.999992;0.999002;1.02184;0.999992;0.983682;0.996277;0;0;0;1.0089;1.03882e-08;0.9999;0.000203874;./core_65/iter_freqdep_10_12_2016_153506_354990057
1;0.95;0.1;0;0.5;0.975;1;0.5;26111;0.715138;0.669223;1.01713;0.739872;0.984207;1.00084;0.630466;0.475952;0.290842;0.998995;0.000489341;0.999059;0.00286162;./core_66/iter_freqdep_10_12_2016_153504_432759786
1;0.95;0.1;0.02;0.5;0.975;1;0.5;1490006;0.99999;0.999;1.01704;0.999948;0.984231;1.00101;0.839105;0.497792;0.290335;0.998995;1.01222e-09;0.9999;5.11884e-05;./core_66/iter_freqdep_10_12_2016_153505_393588280
1;0.95;0.5;0;0.5;0.975;1;0.5;26787;0.770406;0.720754;1.01739;0.832476;0.988182;1.00322;0.517937;0.213705;0.143089;0.995516;0.000165954;0.999011;0.00291684;./core_67/iter_freqdep_10_12_2016_153504_432556122
1;0.95;0.5;0.02;0.5;0.975;1;0.5;1042570;0.894193;0.782252;1.01713;0.999;0.988542;1.00349;0.247191;0.229196;0.143164;0.995513;5.45193e-05;0.999994;0.00356824;./core_67/iter_freqdep_10_12_2016_153505_550287320
1;0.95;1;0;0.5;0.975;1;0.5;17817;0.722101;0.630303;1.01786;0.722101;0.992365;1.00508;0;0;0;0.992429;4.92487e-06;0.999002;0.00448618;./core_68/iter_freqdep_10_12_2016_153504_433815070
1;0.95;1;0.02;0.5;0.975;1;0.5;16181;0.725284;0.63392;1.01781;0.725284;0.992141;1.00484;0;0;0;0.992424;0.000139074;0.999007;0.0236087;./core_68/iter_freqdep_10_12_2016_153505_532526456
1.025;0.95;0.1;0;0.5;0.975;1;0.5;749495;0.886806;0.917308;1.01648;0.9999;0.985988;1.00269;0.432201;0.494017;0.319375;0.99735;0.00359342;0.937723;0.118734;./core_69/iter_freqdep_10_12_2016_153504_432347727
1.025;0.95;0.1;0.02;0.5;0.975;1;0.5;722856;0.887837;0.914842;1.01649;0.9999;0.985978;1.00269;0.43614;0.493612;0.319518;0.997344;0.00359615;0.937489;0.119166;./core_69/iter_freqdep_10_12_2016_153506_999579566
1.025;0.95;0.5;0;0.5;0.975;1;0.5;339784;0.000996672;0.999979;1.01527;0.999974;0.989577;1.00366;0.128959;0.344005;0.1293;0.991402;0.196733;3.00918e-05;0.606055;./core_70/iter_freqdep_10_12_2016_153503_198775195
1.025;0.95;0.5;0.02;0.5;0.975;1;0.5;346271;0.00099799;0.99991;1.01532;0.999913;0.989553;1.00367;0.131326;0.342238;0.131638;0.991376;0.197543;9.68318e-06;0.604458;./core_70/iter_freqdep_10_12_2016_153505_82343028
1.025;0.95;1;0;0.5;0.975;1;0.5;22531;0.512272;0.511673;1.01901;0.512272;0.993191;1.006;0;0;0;0.981495;0.234859;0.512268;0.506031;./core_71/iter_freqdep_10_12_2016_153504_433218871
1.025;0.95;1;0.02;0.5;0.975;1;0.5;22521;0.512269;0.511681;1.01901;0.512269;0.993191;1.006;0;0;0;0.981495;0.23486;0.512264;0.506031;./core_71/iter_freqdep_10_12_2016_153504_954770492
1.05;0.95;0.1;0;0.5;0.975;1;0.5;182568;0.999009;0.999926;1.01647;0.99992;0.984378;1.00133;0.00822141;0.541398;0.668718;0.997689;0.0110723;2.5787e-05;0.662106;./core_72/iter_freqdep_10_12_2016_153502_213476864
1.05;0.95;0.1;0.02;0.5;0.975;1;0.5;187052;0.999008;0.999908;1.01647;0.999952;0.984383;1.00134;0.0965641;0.54062;0.664096;0.99767;0.0125745;6.01284e-05;0.658928;./core_72/iter_freqdep_10_12_2016_153503_88923103
1.05;0.95;0.5;0;0.5;0.975;1;0.5;182321;2.92908e-05;0.999916;1.0188;0.35795;0.989696;1.00532;0.232316;0.297171;0.0730045;0.987384;0.295575;5.8287e-05;0.600253;./core_73/iter_freqdep_10_12_2016_153504_464062029
1.05;0.95;0.5;0.02;0.5;0.975;1;0.5;180603;4.62794e-06;0.999915;1.01882;0.357632;0.9897;1.00533;0.231953;0.29612;0.0774961;0.987357;0.296945;1.69776e-05;0.598323;./core_73/iter_freqdep_10_12_2016_153506_589049336
1.05;0.95;1;0;0.5;0.975;1;0.5;26809;0.363811;0.320482;1.02229;0.363811;0.996327;1.00921;0;0;0;0.973198;0.418492;0.401142;0.462784;./core_74/iter_freqdep_10_12_2016_153504_430976421
1.05;0.95;1;0.02;0.5;0.975;1;0.5;27005;0.363368;0.320694;1.02229;0.363368;0.996327;1.00921;0;0;0;0.973197;0.41849;0.400107;0.462785;./core_74/iter_freqdep_10_12_2016_153504_895835246
1.075;0.95;0.1;0;0.5;0.975;1;0.5;650154;9.25302e-05;0.999905;1.01449;0.768988;0.987319;1.00152;0.593987;0.616488;0.518502;0.996828;0.207944;8.87124e-06;0.664807;./core_75/iter_freqdep_10_12_2016_153504_467594797
1.075;0.95;0.1;0.02;0.5;0.975;1;0.5;635174;9.75452e-05;0.999916;1.01453;0.770181;0.987283;1.00153;0.59212;0.614976;0.519855;0.996809;0.208943;8.64394e-05;0.662633;./core_75/iter_freqdep_10_12_2016_153509_193262303
1.075;0.95;0.5;0;0.5;0.975;1;0.5;70993;4.90229e-06;0.999981;1.02199;0.000994418;0.990514;1.00692;0.260116;0.270219;0.000349726;0.983567;0.350925;6.88963e-05;0.590481;./core_76/iter_freqdep_10_12_2016_153504_468345113
1.075;0.95;0.5;0.02;0.5;0.975;1;0.5;71336;3.77057e-05;0.999979;1.02199;0.000993545;0.990551;1.00694;0.258833;0.269665;0.00833716;0.983553;0.352574;8.74653e-05;0.588137;./core_76/iter_freqdep_10_12_2016_153506_151831932
1.075;0.95;1;0;0.5;0.975;1;0.5;17715;0.316352;0.218141;1.02591;0.316352;0.999798;1.01274;0;0;0;0.965697;0.5309;0.383215;0.400604;./core_77/iter_freqdep_10_12_2016_153504_465682225
1.075;0.95;1;0.02;0.5;0.975;1;0.5;17984;0.315108;0.217866;1.02591;0.315108;0.999796;1.01274;0;0;0;0.965695;0.530897;0.381175;0.400606;./core_77/iter_freqdep_10_12_2016_153506_42113013
1.1;0.95;0.1;0;0.5;0.975;1;0.5;359311;9.2925e-05;0.999924;1.01654;0.359905;0.986092;1.00178;0.648261;0.584765;0.452016;0.996078;0.274416;3.70984e-05;0.662465;./core_78/iter_freqdep_10_12_2016_153505_350992628
1.1;0.95;0.1;0.02;0.5;0.975;1;0.5;353984;9.65228e-05;0.999931;1.01656;0.360353;0.986079;1.00179;0.644684;0.58355;0.458029;0.996062;0.275805;2.44457e-05;0.659947;./core_78/iter_freqdep_10_12_2016_153509_22863730
1.1;0.95;0.5;0;0.5;0.975;1;0.5;36386;0.0001;0.999028;1.02369;7.69888e-05;0.992659;1.00862;0.260203;0.270107;5.61614e-05;0.980017;0.351613;3.37338e-05;0.591122;./core_79/iter_freqdep_10_12_2016_153504_476585395
1.1;0.95;0.5;0.02;0.5;0.975;1;0.5;37160;7.34775e-05;0.999031;1.02367;0.0001;0.9927;1.00865;0.258926;0.269543;0.00808136;0.979987;0.353273;9.03673e-05;0.588784;./core_79/iter_freqdep_10_12_2016_153506_919718992
1.1;0.95;1;0;0.5;0.975;1;0.5;12501;0.297908;0.163017;1.02954;0.297908;1.00331;1.0163;0;0;0;0.958636;0.604859;0.380317;0.350233;./core_80/iter_freqdep_10_12_2016_153504_465464173
1.1;0.95;1;0.02;0.5;0.975;1;0.5;12752;0.296126;0.162117;1.02954;0.296126;1.0033;1.01629;0;0;0;0.95863;0.604856;0.377731;0.350235;./core_80/iter_freqdep_10_12_2016_153506_27028934
1.125;0.95;0.1;0;0.5;0.975;1;0.5;383968;8.15668e-05;0.999911;1.01838;0.0757721;0.985054;1.00202;0.669907;0.559557;0.268925;0.99536;0.320055;9.89431e-06;0.659119;./core_81/iter_freqdep_10_12_2016_153504_435683641
1.125;0.95;0.1;0.02;0.5;0.975;1;0.5;384382;9.54823e-05;0.999921;1.01838;0.0759881;0.985066;1.00203;0.665407;0.558616;0.298542;0.995348;0.321699;6.99501e-05;0.656171;./core_81/iter_freqdep_10_12_2016_153507_817164733
1.125;0.95;0.5;0;0.5;0.975;1;0.5;38480;0.0001;0.999023;1.02534;8.07518e-05;0.994778;1.01031;0.260313;0.270087;7.00859e-05;0.976638;0.351938;6.21671e-05;0.59193;./core_82/iter_freqdep_10_12_2016_153504_466886752
1.125;0.95;0.5;0.02;0.5;0.975;1;0.5;39556;2.56899e-05;0.999017;1.02532;0.0001;0.994826;1.01034;0.259032;0.269526;0.00802017;0.976593;0.35361;9.75516e-06;0.589594;./core_82/iter_freqdep_10_12_2016_153506_537207578
1.125;0.95;1;0;0.5;0.975;1;0.5;9491;0.289147;0.129961;1.03308;0.289147;1.00673;1.01977;0;0;0;0.951882;0.656892;0.380903;0.311189;./core_83/iter_freqdep_10_12_2016_153504_469109224
1.125;0.95;1;0.02;0.5;0.975;1;0.5;9719;0.287029;0.12854;1.03307;0.287029;1.00672;1.01976;0;0;0;0.951872;0.65689;0.377997;0.31119;./core_83/iter_freqdep_10_12_2016_153506_606004475
1.15;0.95;0.1;0;0.5;0.975;1;0.5;130000;3.78609e-05;0.999934;1.01917;0.000998155;0.984979;1.00232;0.674209;0.552409;0.00772813;0.994727;0.331974;9.30932e-05;0.65805;./core_84/iter_freqdep_10_12_2016_153504_466349197
1.15;0.95;0.1;0.02;0.5;0.975;1;0.5;130730;7.96492e-05;0.999911;1.01916;0.00099757;0.985001;1.00233;0.669495;0.551535;0.0962983;0.994715;0.333707;1.64794e-05;0.654983;./core_84/iter_freqdep_10_12_2016_153506_822830749
1.15;0.95;0.5;0;0.5;0.975;1;0.5;43357;5.20687e-05;0.999015;1.02695;1.98098e-05;0.996834;1.01194;0.260426;0.270056;0.000144247;0.973398;0.352249;8.43687e-05;0.592706;./core_85/iter_freqdep_10_12_2016_153504_432907572
1.15;0.95;0.5;0.02;0.5;0.975;1;0.5;45059;5.14347e-06;0.999016;1.02693;0.0001;0.996898;1.01199;0.259136;0.269509;0.00800715;0.973349;0.353924;1.98826e-05;0.590378;./core_85/iter_freqdep_10_12_2016_153505_651950572
1.15;0.95;1;0;0.5;0.975;1;0.5;7606;0.28435;0.108312;1.03647;0.28435;1.01002;1.02311;0;0;0;0.945365;0.695397;0.382537;0.280617;./core_86/iter_freqdep_10_12_2016_153504_465482953
1.15;0.95;1;0.02;0.5;0.975;1;0.5;7807;0.282011;0.106482;1.03645;0.282011;1.01;1.02309;0;0;0;0.945351;0.695396;0.379421;0.280618;./core_86/iter_freqdep_10_12_2016_153505_704591960
1.175;0.95;0.1;0;0.5;0.975;1;0.5;89265;2.90433e-06;0.9999;1.0195;9.15081e-07;0.985298;1.00264;0.674292;0.552318;0.000424297;0.994133;0.332183;0.000999586;0.658178;./core_87/iter_freqdep_10_12_2016_153504_468582077
1.175;0.95;0.1;0.02;0.5;0.975;1;0.5;74004;2.36488e-05;0.9999;1.01948;0.000993024;0.985332;1.00265;0.669528;0.55154;0.0957391;0.994128;0.333774;3.48747e-05;0.655154;./core_87/iter_freqdep_10_12_2016_153507_93581549
1.175;0.95;0.5;0;0.5;0.975;1;0.5;51371;0.0001;0.999016;1.02851;0.0001;0.998826;1.01352;0.260526;0.270042;6.71956e-05;0.970289;0.352552;4.44059e-05;0.593454;./core_88/iter_freqdep_10_12_2016_153504_431327289
1.175;0.95;0.5;0.02;0.5;0.975;1;0.5;54417;4.26427e-05;0.999008;1.02847;6.60785e-05;0.998888;1.01357;0.259235;0.269492;0.00808219;0.970218;0.354221;6.1932e-05;0.591135;./core_88/iter_freqdep_10_12_2016_153505_405085607
1.175;0.95;1;0;0.5;0.975;1;0.5;6346;0.281444;0.0931646;1.03969;0.281444;1.01315;1.02628;0;0;0;0.939047;0.725011;0.384524;0.256218;./core_89/iter_freqdep_10_12_2016_153504_466271434
1.175;0.95;1;0.02;0.5;0.975;1;0.5;6517;0.278952;0.0910155;1.03967;0.278952;1.01313;1.02626;0;0;0;0.939028;0.725009;0.38126;0.25622;./core_89/iter_freqdep_10_12_2016_153506_118910603
1.2;0.95;0.1;0;0.5;0.975;1;0.5;144220;8.76145e-05;0.999923;1.01981;7.04814e-05;0.985608;1.00294;0.674277;0.552313;0.00208082;0.993567;0.332244;0.000999335;0.6583;./core_90/iter_freqdep_10_12_2016_153504_432993113
1.2;0.95;0.1;0.02;0.5;0.975;1;0.5;104506;2.67265e-05;0.999967;1.0198;2.96278e-05;0.985634;1.00295;0.669578;0.551444;0.0910647;0.993548;0.333996;0.000999351;0.655272;./core_90/iter_freqdep_10_12_2016_153506_90479481
1.2;0.95;0.5;0;0.5;0.975;1;0.5;64964;0.0001;0.999009;1.02996;0.0001;1.00069;1.01499;0.260624;0.270025;5.07443e-05;0.967242;0.352846;3.60451e-05;0.594171;./core_91/iter_freqdep_10_12_2016_153504_432946912
1.2;0.95;0.5;0.02;0.5;0.975;1;0.5;71582;0.0001;0.999007;1.02994;1.81887e-05;1.00079;1.01508;0.259333;0.269478;0.00799005;0.967185;0.354524;7.80747e-05;0.591859;./core_91/iter_freqdep_10_12_2016_153505_905368949
1.2;0.95;1;0;0.5;0.975;1;0.5;5448;0.279549;0.0820275;1.04274;0.279549;1.01611;1.02929;0;0;0;0.932904;0.748479;0.386624;0.236368;./core_92/iter_freqdep_10_12_2016_153504_434179962
1.2;0.95;1;0.02;0.5;0.975;1;0.5;5603;0.276947;0.0796231;1.04272;0.276947;1.01608;1.02926;0;0;0;0.932881;0.748478;0.383247;0.23637;./core_92/iter_freqdep_10_12_2016_153505_416296464
1.225;0.95;0.1;0;0.5;0.975;1;0.5;145761;5.51318e-05;0.999979;1.02009;1.29519e-05;0.985899;1.00322;0.674303;0.55231;0.00129129;0.993017;0.332301;0.000998989;0.658437;./core_93/iter_freqdep_10_12_2016_153504_431339306
1.225;0.95;0.1;0.02;0.5;0.975;1;0.5;107539;1.14466e-05;0.999967;1.02008;6.06907e-05;0.985928;1.00324;0.669585;0.551448;0.0910893;0.992995;0.334063;0.000998666;0.655418;./core_93/iter_freqdep_10_12_2016_153505_546492785
1.225;0.95;0.5;0;0.5;0.975;1;0.5;93315;0.0001;0.999005;1.03141;4.56877e-06;1.00255;1.01647;0.260715;0.270012;4.68909e-05;0.964355;0.353122;3.99363e-06;0.594865;./core_94/iter_freqdep_10_12_2016_153503_199361525
1.225;0.95;0.5;0.02;0.5;0.975;1;0.5;116694;0.0001;0.999002;1.03135;4.67387e-06;1.00262;1.01653;0.259425;0.269462;0.0079612;0.964258;0.354812;1.16578e-06;0.592557;./core_94/iter_freqdep_10_12_2016_153504_369539643
1.225;0.95;1;0;0.5;0.975;1;0.5;4781;0.278242;0.0735191;1.04563;0.278242;1.01891;1.03212;0;0;0;0.926923;0.767529;0.388739;0.219939;./core_95/iter_freqdep_10_12_2016_153504_465213645
1.225;0.95;1;0.02;0.5;0.975;1;0.5;4923;0.275556;0.0709072;1.04559;0.275556;1.01888;1.03209;0;0;0;0.926896;0.767527;0.385272;0.21994;./core_95/iter_freqdep_10_12_2016_153505_844258298
1.25;0.95;0.1;0;0.5;0.975;1;0.5;138452;4.77192e-05;0.999956;1.02036;5.0771e-05;0.986173;1.00349;0.674301;0.552312;0.00151281;0.992482;0.332359;0.00099923;0.658557;./core_96/iter_freqdep_10_12_2016_153504_470343873
1.25;0.95;0.1;0.02;0.5;0.975;1;0.5;103620;4.83795e-05;0.999955;1.02035;5.10895e-05;0.986203;1.00351;0.669593;0.551441;0.0914348;0.992458;0.334129;0.000998633;0.655556;./core_96/iter_freqdep_10_12_2016_153507_262505357
1.25;0.95;0.5;0;0.5;0.975;1;0.5;262787;1.40205e-05;0.999;1.03269;4.57393e-05;1.00422;1.01776;0.260806;0.26999;0.0001539;0.961451;0.353381;2.0246e-05;0.595534;./core_97/iter_freqdep_10_12_2016_153504_465865980
1.25;0.95;0.5;0.02;0.5;0.975;1;0.5;250669;1.83839e-05;0.91184;1.03264;4.84796e-05;1.00412;1.01791;0.251861;0.267363;0.00767313;0.961375;0.375447;7.47839e-05;0.576521;./core_97/iter_freqdep_10_12_2016_153509_229729603
1.25;0.95;1;0;0.5;0.975;1;0.5;4269;0.277302;0.0668193;1.04834;0.277302;1.02155;1.0348;0;0;0;0.921092;0.783296;0.390826;0.206133;./core_98/iter_freqdep_10_12_2016_153504_431952918
1.25;0.95;1;0.02;0.5;0.975;1;0.5;4397;0.27455;0.0640361;1.0483;0.27455;1.02151;1.03476;0;0;0;0.921061;0.783295;0.387286;0.206134;./core_98/iter_freqdep_10_12_2016_153505_278761058
1.275;0.95;0.1;0;0.5;0.975;1;0.5;129916;0.0001;0.9999;1.02061;2.97732e-05;0.986429;1.00374;0.67432;0.552317;0.000537287;0.99196;0.332413;0.000998505;0.658684;./core_99/iter_freqdep_10_12_2016_153504_465328000
1.275;0.95;0.1;0.02;0.5;0.975;1;0.5;98306;8.04379e-05;0.999944;1.0206;4.1851e-05;0.986463;1.00376;0.669601;0.551437;0.0917316;0.991935;0.334195;0.000998325;0.655689;./core_99/iter_freqdep_10_12_2016_153506_883801895
1.275;0.95;0.5;0;0.5;0.975;1;0.5;214203;1.37494e-05;0.819132;1.03399;4.56687e-05;1.00549;1.01925;0.244596;0.265465;0.0001748;0.958751;0.398106;7.57343e-05;0.559153;./core_100/iter_freqdep_10_12_2016_153502_213476522
1.275;0.95;0.5;0.02;0.5;0.975;1;0.5;175893;1.78705e-05;0.762161;1.03399;4.82362e-05;1.00543;1.01939;0.238106;0.263404;0.00699654;0.958722;0.416896;7.679e-05;0.542695;./core_100/iter_freqdep_10_12_2016_153504_897106006
1.275;0.95;1;0;0.5;0.975;1;0.5;3866;0.276601;0.0614135;1.05089;0.276601;1.02403;1.03731;0;0;0;0.915402;0.796561;0.392868;0.194377;./core_101/iter_freqdep_10_12_2016_153504_432200961
1.275;0.95;1;0.02;0.5;0.975;1;0.5;3984;0.273797;0.0584862;1.05085;0.273797;1.02399;1.03727;0;0;0;0.915368;0.79656;0.389264;0.194378;./core_101/iter_freqdep_10_12_2016_153504_819909889
1.3;0.95;0.1;0;0.5;0.975;1;0.5;121927;3.37233e-05;0.999989;1.02085;5.95186e-05;0.986673;1.00397;0.674325;0.552313;0.00147986;0.991456;0.33246;0.000998694;0.658798;./core_102/iter_freqdep_10_12_2016_153504_471542946
1.3;0.95;0.1;0.02;0.5;0.975;1;0.5;93057;5.63396e-05;0.9999;1.02083;3.29569e-05;0.986708;1.004;0.669627;0.551439;0.0914604;0.991427;0.334243;0.00099841;0.655831;./core_102/iter_freqdep_10_12_2016_153507_560797823
1.3;0.95;0.5;0;0.5;0.975;1;0.5;152427;1.37269e-05;0.695005;1.03528;4.57681e-05;1.00673;1.02066;0.232635;0.261897;0.000188842;0.956175;0.436473;7.76933e-05;0.52725;./core_103/iter_freqdep_10_12_2016_153505_351180297
1.3;0.95;0.5;0.02;0.5;0.975;1;0.5;132274;1.74363e-05;0.657919;1.03527;4.80327e-05;1.00667;1.02076;0.227942;0.260302;0.00652456;0.956143;0.451784;7.84122e-05;0.513626;./core_103/iter_freqdep_10_12_2016_153509_185525482
1.3;0.95;1;0;0.5;0.975;1;0.5;3541;0.276066;0.0569636;1.05329;0.276066;1.02637;1.03968;0;0;0;0.909849;0.807875;0.394853;0.184252;./core_104/iter_freqdep_10_12_2016_153504_432713853
1.3;0.95;1;0.02;0.5;0.975;1;0.5;3651;0.273217;0.0539134;1.05325;0.273217;1.02632;1.03964;0;0;0;0.909811;0.807873;0.391195;0.184253;./core_104/iter_freqdep_10_12_2016_153505_467918041
1.325;0.95;0.1;0;0.5;0.975;1;0.5;114813;0.0001;0.999977;1.02107;6.95637e-05;0.986903;1.0042;0.674325;0.55232;0.00087324;0.990966;0.332522;0.000998795;0.658904;./core_105/iter_freqdep_10_12_2016_153504_466302891
1.325;0.95;0.1;0.02;0.5;0.975;1;0.5;88258;5.19714e-05;0.999954;1.02106;3.95119e-05;0.986941;1.00422;0.669618;0.551436;0.0914634;0.990935;0.334314;0.000997587;0.655944;./core_105/iter_freqdep_10_12_2016_153507_86836594
1.325;0.95;0.5;0;0.5;0.975;1;0.5;117906;1.35994e-05;0.607679;1.03648;4.57789e-05;1.00789;1.02195;0.223768;0.259112;0.000202075;0.953658;0.468422;7.92406e-05;0.500236;./core_106/iter_freqdep_10_12_2016_153504_464991170
1.325;0.95;0.5;0.02;0.5;0.975;1;0.5;105149;1.70479e-05;0.58135;1.03648;4.7849e-05;1.00785;1.02204;0.220119;0.257804;0.00617808;0.95364;0.481507;7.9748e-05;0.488453;./core_106/iter_freqdep_10_12_2016_153507_380489718
1.325;0.95;1;0;0.5;0.975;1;0.5;3272;0.275647;0.0532392;1.05555;0.275647;1.02856;1.04191;0;0;0;0.904427;0.817636;0.39678;0.175443;./core_107/iter_freqdep_10_12_2016_153504_469033561
1.325;0.95;1;0.02;0.5;0.975;1;0.5;3374;0.272762;0.0500829;1.0555;0.272762;1.02852;1.04186;0;0;0;0.904385;0.817635;0.393073;0.175444;./core_107/iter_freqdep_10_12_2016_153506_540907035
1.35;0.95;0.1;0;0.5;0.975;1;0.5;108608;0.0001;0.999922;1.02128;8.31204e-05;0.987119;1.00441;0.674317;0.55232;0.00121607;0.990487;0.332584;0.000997892;0.659;./core_108/iter_freqdep_10_12_2016_153504_431388341
1.35;0.95;0.1;0.02;0.5;0.975;1;0.5;83984;7.38797e-05;0.999921;1.02127;4.96771e-05;0.98716;1.00443;0.669617;0.551436;0.0917542;0.990455;0.334377;0.000997152;0.65606;./core_108/iter_freqdep_10_12_2016_153505_867521705
1.35;0.95;0.5;0;0.5;0.975;1;0.5;95437;1.34518e-05;0.54227;1.03762;4.5762e-05;1.00899;1.02316;0.216845;0.256849;0.000214718;0.951213;0.495742;8.05195e-05;0.476818;./core_109/iter_freqdep_10_12_2016_153504_466609833
1.35;0.95;0.5;0.02;0.5;0.975;1;0.5;87209;1.66966e-05;0.522749;1.03764;4.76811e-05;1.00897;1.02325;0.213899;0.255745;0.00591355;0.95121;0.507141;8.0869e-05;0.466452;./core_109/iter_freqdep_10_12_2016_153507_793693024
1.35;0.95;1;0;0.5;0.975;1;0.5;3046;0.275313;0.0500775;1.05767;0.275313;1.03063;1.044;0;0;0;0.899132;0.826145;0.398647;0.167712;./core_110/iter_freqdep_10_12_2016_153504_468461577
1.35;0.95;1;0.02;0.5;0.975;1;0.5;3143;0.272397;0.0468285;1.05762;0.272397;1.03058;1.04395;0;0;0;0.899087;0.826144;0.394896;0.167713;./core_110/iter_freqdep_10_12_2016_153506_363461821
1.375;0.95;0.1;0;0.5;0.975;1;0.5;103201;7.15292e-05;0.999966;1.02148;2.60719e-05;0.987324;1.0046;0.674343;0.552304;0.00185019;0.990022;0.332618;0.000998537;0.659111;./core_111/iter_freqdep_10_12_2016_153504_432907453
1.375;0.95;0.1;0.02;0.5;0.975;1;0.5;80219;0.0001;0.9999;1.02147;6.32631e-05;0.987367;1.00463;0.669644;0.551447;0.0909622;0.989988;0.334418;0.000997142;0.65619;./core_111/iter_freqdep_10_12_2016_153506_188274013
1.375;0.95;0.5;0;0.5;0.975;1;0.5;80503;1.33021e-05;0.491344;1.03869;0.0001;1.01003;1.02429;0.211267;0.254962;0.000194047;0.948827;0.519449;8.01746e-06;0.456271;./core_112/iter_freqdep_10_12_2016_153504_466766292
1.375;0.95;0.5;0.02;0.5;0.975;1;0.5;74650;1.63825e-05;0.476386;1.03872;4.75302e-05;1.01002;1.02437;0.208818;0.254013;0.00570271;0.948836;0.529526;6.36611e-05;0.447028;./core_112/iter_freqdep_10_12_2016_153506_683651025
