phhinit;c;pdhinit;d;v;time;vh_1;vd_1;vd_0;rdd;pdh;rhd;rhh;f_1;f_0;phh;vh_2;file
0.5;0.23;0.5;0.2;0.05;117057;1.01431;0.98735;1.00215;0.225961;0.777393;0.621133;0.119748;0.619898;0.255711;3.43258e-05;0.991443;./core_55/iter_freqdep_13_9_2016_141803_678376219
0.5;0.23;0.5;0.5;0.05;55427;1.01547;0.987989;1.00335;0.13946;0.559925;0.304497;0.0224501;0.526472;0.379318;2.42683e-05;0.976833;./core_55/iter_freqdep_13_9_2016_141808_851406578
0.5;0.23;0.5;1;0.05;9694;1.0158;0.989915;1.00273;-0;0.209097;-0;-0;0.368945;0.578469;0.327032;0.949917;./core_55/iter_freqdep_13_9_2016_141811_293381351
0.5;0.25;0.5;0.05;0.05;199914;1.01312;0.987476;1.00078;0.251063;0.999938;0.825924;0.264919;0.674237;0.168167;0.000997363;0.997888;./core_56/iter_freqdep_13_9_2016_141654_790145925
0.5;0.25;0.5;0.1;0.05;194601;1.01355;0.987594;1.00146;0.236111;0.949475;0.76542;0.216597;0.66224;0.186898;4.08897e-05;0.99568;./core_56/iter_freqdep_13_9_2016_141703_605697092
0.5;0.25;0.5;0.2;0.05;102822;1.01443;0.987105;1.00211;0.241581;0.719733;0.602063;0.105177;0.606714;0.281237;2.93144e-05;0.990568;./core_56/iter_freqdep_13_9_2016_141714_488670302
0.5;0.25;0.5;0.5;0.05;47523;1.0154;0.98771;1.00316;0.150332;0.508948;0.287632;0.0185714;0.507203;0.41059;2.16121e-05;0.974605;./core_56/iter_freqdep_13_9_2016_141719_30664614
0.5;0.25;0.5;1;0.05;8766;1.01558;0.989695;1.00251;-0;0.191253;-0;-0;0.350311;0.604754;0.32226;0.945638;./core_56/iter_freqdep_13_9_2016_141721_315659321
0.5;0.27;0.5;0.05;0.05;136474;1.01314;0.987494;1.00083;0.251804;0.999979;0.827233;0.265729;0.675202;0.168376;0.000994838;0.997734;./core_56/iter_freqdep_13_9_2016_141722_63030117
0.5;0.27;0.5;0.1;0.05;174728;1.0137;0.987393;1.00147;0.252629;0.893233;0.75275;0.198094;0.654642;0.206122;3.49742e-05;0.995262;./core_56/iter_freqdep_13_9_2016_141729_925932814
0.5;0.27;0.5;0.2;0.05;91488;1.01451;0.986884;1.00207;0.255131;0.670455;0.583587;0.0928961;0.593465;0.305066;2.48112e-05;0.989705;./core_56/iter_freqdep_13_9_2016_141737_449581730
0.5;0.27;0.5;0.5;0.05;41485;1.01533;0.987464;1.00299;0.159661;0.46684;0.272464;0.0155545;0.488877;0.438752;1.93738e-05;0.972432;./core_56/iter_freqdep_13_9_2016_141741_563886592
0.5;0.27;0.5;1;0.05;7994;1.0154;0.989507;1.00232;-0;0.176352;-0;-0;0.333498;0.627613;0.318743;0.941464;./core_56/iter_freqdep_13_9_2016_141743_423627923
0.5;0.29;0.5;0.05;0.05;108310;1.01316;0.987512;1.00088;0.252555;0.999949;0.828509;0.266502;0.676144;0.168599;0.000995784;0.997581;./core_57/iter_freqdep_13_9_2016_141658_466109950
0.5;0.29;0.5;0.1;0.05;158259;1.01383;0.987207;1.00147;0.267197;0.8438;0.739935;0.181694;0.646613;0.224455;4.35988e-05;0.994847;./core_57/iter_freqdep_13_9_2016_141703_897994541
0.5;0.29;0.5;0.2;0.05;82258;1.01458;0.986682;1.00202;0.267028;0.627869;0.565805;0.0824807;0.580348;0.327319;2.07539e-05;0.988855;./core_57/iter_freqdep_13_9_2016_141711_534531289
0.5;0.29;0.5;0.5;0.05;36766;1.01526;0.987247;1.00283;0.16777;0.431519;0.258805;0.0131749;0.471598;0.464184;1.74672e-05;0.970311;./core_57/iter_freqdep_13_9_2016_141716_675026943
0.5;0.29;0.5;1;0.05;7348;1.01524;0.989346;1.00216;-0;0.163739;-0;-0;0.318309;0.647667;0.316112;0.937387;./core_57/iter_freqdep_13_9_2016_141718_586686916
0.5;0.31;0.5;0.05;0.05;108040;1.01318;0.987527;1.00093;0.253882;0.999003;0.82974;0.266609;0.677044;0.169278;7.46335e-05;0.99743;./core_57/iter_freqdep_13_9_2016_141719_233891608
0.5;0.31;0.5;0.1;0.05;144496;1.01394;0.987036;1.00147;0.280134;0.800052;0.7271;0.167116;0.638325;0.241914;3.95423e-05;0.994435;./core_57/iter_freqdep_13_9_2016_141725_294333882
0.5;0.31;0.5;0.2;0.05;74616;1.01464;0.986498;1.00198;0.277591;0.590709;0.548772;0.0735963;0.567492;0.348118;1.70879e-05;0.988019;./core_57/iter_freqdep_13_9_2016_141731_550023592
0.5;0.31;0.5;0.5;0.05;32999;1.01519;0.987053;1.00269;0.174896;0.401499;0.246476;0.0112738;0.455387;0.487223;1.58273e-05;0.968239;./core_57/iter_freqdep_13_9_2016_141735_26316708
0.5;0.31;0.5;1;0.05;6798;1.0151;0.989205;1.00202;-0;0.152934;-0;-0;0.304556;0.665395;0.314119;0.933399;./core_57/iter_freqdep_13_9_2016_141736_605703830
0.5;0.33;0.5;0.05;0.05;123439;1.01319;0.987543;1.00098;0.254613;0.999002;0.830987;0.267361;0.677961;0.16949;5.02844e-05;0.997281;./core_58/iter_freqdep_13_9_2016_141705_516878760
0.5;0.33;0.5;0.1;0.05;132832;1.01404;0.986877;1.00146;0.291693;0.76108;0.714338;0.154124;0.629903;0.258531;3.57817e-05;0.994027;./core_58/iter_freqdep_13_9_2016_141713_651017122
0.5;0.33;0.5;0.2;0.05;68205;1.01468;0.986329;1.00193;0.287062;0.558007;0.532514;0.0659749;0.554978;0.367579;1.37663e-05;0.987197;./core_58/iter_freqdep_13_9_2016_141722_575970779
0.5;0.33;0.5;0.5;0.05;29949;1.01513;0.98688;1.00256;0.181218;0.375691;0.235319;0.00973682;0.440221;0.508162;1.44037e-05;0.966214;./core_58/iter_freqdep_13_9_2016_141726_49910794
0.5;0.33;0.5;1;0.05;6326;1.01498;0.989081;1.0019;-0;0.143582;-0;-0;0.292066;0.681175;0.312599;0.929496;./core_58/iter_freqdep_13_9_2016_141727_837463220
0.5;0.35;0.5;0.05;0.05;158893;1.01321;0.987558;1.00103;0.255323;0.999001;0.832209;0.268116;0.678862;0.169697;6.32875e-05;0.997133;./core_58/iter_freqdep_13_9_2016_141728_266119841
0.5;0.35;0.5;0.1;0.05;122890;1.01412;0.986729;1.00146;0.302086;0.726152;0.70172;0.142513;0.621441;0.274345;3.22912e-05;0.993625;./core_58/iter_freqdep_13_9_2016_141735_4290528
0.5;0.35;0.5;0.2;0.05;62761;1.01472;0.986173;1.00189;0.295631;0.529007;0.517033;0.0594019;0.542858;0.385813;1.07485e-05;0.986389;./core_58/iter_freqdep_13_9_2016_141740_243318506
0.5;0.35;0.5;0.5;0.05;27440;1.01507;0.986724;1.00244;0.186872;0.353281;0.225193;0.00848054;0.42605;0.527254;1.31578e-05;0.964234;./core_58/iter_freqdep_13_9_2016_141743_78441393
0.5;0.35;0.5;1;0.05;5919;1.01488;0.988972;1.00179;-0;0.135412;-0;-0;0.280689;0.69531;0.311436;0.925672;./core_58/iter_freqdep_13_9_2016_141744_328366785
0.5;0.37;0.5;0.05;0.05;231584;1.01326;0.987517;1.00106;0.260375;0.984231;0.830264;0.263136;0.677849;0.17442;5.0413e-05;0.99697;./core_59/iter_freqdep_13_9_2016_141635_92163673
0.5;0.37;0.5;0.1;0.05;114297;1.0142;0.986591;1.00145;0.31149;0.69467;0.689302;0.132104;0.613007;0.289401;2.90472e-05;0.993228;./core_59/iter_freqdep_13_9_2016_141644_964553279
0.5;0.37;0.5;0.2;0.05;58093;1.01474;0.986029;1.00185;0.303446;0.50312;0.502317;0.0537043;0.531158;0.402919;7.99912e-06;0.985597;./core_59/iter_freqdep_13_9_2016_141650_355326359
0.5;0.37;0.5;0.5;0.05;25352;1.01501;0.986584;1.00234;0.191964;0.333649;0.215974;0.00744329;0.412814;0.544719;1.20591e-05;0.962296;./core_59/iter_freqdep_13_9_2016_141653_527079657
0.5;0.37;0.5;1;0.05;5564;1.01478;0.988875;1.00169;-0;0.128216;-0;-0;0.270291;0.708042;0.310546;0.921924;./core_59/iter_freqdep_13_9_2016_141654_889437775
0.5;0.39;0.5;0.05;0.05;217101;1.01336;0.987398;1.00107;0.271188;0.949744;0.823561;0.250385;0.673864;0.185567;4.67458e-05;0.996782;./core_59/iter_freqdep_13_9_2016_141655_663827566
0.5;0.39;0.5;0.1;0.05;106826;1.01426;0.986462;1.00144;0.320049;0.666149;0.677127;0.122747;0.604651;0.303742;2.6028e-05;0.992836;./core_59/iter_freqdep_13_9_2016_141706_57148006
0.5;0.39;0.5;0.2;0.05;54043;1.01477;0.985895;1.0018;0.310622;0.47987;0.488343;0.0487416;0.519891;0.418991;5.48799e-06;0.984818;./core_59/iter_freqdep_13_9_2016_141710_746986986
0.5;0.39;0.5;0.5;0.05;23596;1.01496;0.986456;1.00224;0.196578;0.316317;0.207556;0.00657893;0.400449;0.560745;1.10837e-05;0.960399;./core_59/iter_freqdep_13_9_2016_141713_487185410
0.5;0.39;0.5;1;0.05;5252;1.0147;0.988787;1.0016;-0;0.121833;-0;-0;0.260759;0.719568;0.309869;0.918248;./core_59/iter_freqdep_13_9_2016_141714_878874325
0.5;0.41;0.5;0.05;0.05;204278;1.01345;0.987285;1.00108;0.281147;0.91799;0.816755;0.238533;0.669697;0.19636;5.27176e-05;0.996595;./core_60/iter_freqdep_13_9_2016_141638_770752292
0.5;0.41;0.5;0.1;0.05;100289;1.01432;0.986341;1.00143;0.327881;0.640188;0.665223;0.11431;0.596412;0.317412;2.32142e-05;0.992449;./core_60/iter_freqdep_13_9_2016_141647_436238886
0.5;0.41;0.5;0.2;0.05;50500;1.01478;0.98577;1.00176;0.317253;0.458877;0.475083;0.0443992;0.50906;0.434112;3.18869e-06;0.984054;./core_60/iter_freqdep_13_9_2016_141651_988907678
0.5;0.41;0.5;0.5;0.05;22107;1.0149;0.98634;1.00215;0.200782;0.300908;0.199846;0.00585244;0.388889;0.575494;1.02121e-05;0.95854;./core_60/iter_freqdep_13_9_2016_141654_963783441
0.5;0.41;0.5;1;0.05;4976;1.01462;0.988708;1.00152;-0;0.116132;-0;-0;0.251993;0.730051;0.309359;0.914641;./core_60/iter_freqdep_13_9_2016_141656_605438244
0.5;0.43;0.5;0.05;0.05;192868;1.01353;0.987178;1.00108;0.290346;0.888675;0.809884;0.227503;0.665397;0.206801;4.99584e-05;0.99641;./core_60/iter_freqdep_13_9_2016_141657_312203592
0.5;0.43;0.5;0.1;0.05;94512;1.01437;0.986227;1.00142;0.335083;0.61645;0.653607;0.106687;0.588314;0.330453;4.04404e-05;0.992069;./core_60/iter_freqdep_13_9_2016_141705_659224097
0.5;0.43;0.5;0.2;0.05;47380;1.0148;0.985655;1.00172;0.323414;0.43983;0.462505;0.0405834;0.498659;0.448357;1.07824e-06;0.983304;./core_60/iter_freqdep_13_9_2016_141711_278103892
0.5;0.43;0.5;0.5;0.05;20829;1.01486;0.986233;1.00206;0.204631;0.287123;0.192764;0.00523698;0.378071;0.589109;9.42916e-06;0.956719;./core_60/iter_freqdep_13_9_2016_141714_893051020
0.5;0.43;0.5;1;0.05;4730;1.01455;0.988637;1.00145;-0;0.111011;-0;-0;0.243909;0.739626;0.308984;0.911101;./core_60/iter_freqdep_13_9_2016_141716_279384086
0.5;0.45;0.5;0.05;0.05;182673;1.0136;0.987077;1.00109;0.298858;0.861541;0.802974;0.217229;0.660999;0.216898;4.73353e-05;0.996227;./core_61/iter_freqdep_13_9_2016_141626_445407933
0.5;0.45;0.5;0.1;0.05;89413;1.01442;0.98612;1.0014;0.34175;0.594661;0.642304;0.0997664;0.580377;0.342905;1.81344e-05;0.991694;./core_61/iter_freqdep_13_9_2016_141634_567360755
0.5;0.45;0.5;0.2;0.05;44705;1.01481;0.985546;1.00168;0.329164;0.422474;0.450576;0.0372168;0.488682;0.461795;0.0001;0.982568;./core_61/iter_freqdep_13_9_2016_141638_911110112
0.5;0.45;0.5;0.5;0.05;19726;1.01481;0.986135;1.00198;0.20817;0.27472;0.18624;0.00471176;0.367936;0.601709;8.72195e-06;0.954933;./core_61/iter_freqdep_13_9_2016_141641_279252916
0.5;0.45;0.5;1;0.05;4509;1.01449;0.988572;1.00139;-0;0.106387;-0;-0;0.236433;0.748405;0.308717;0.907625;./core_61/iter_freqdep_13_9_2016_141642_501015484
0.5;0.47;0.5;0.05;0.05;173524;1.01367;0.98698;1.00109;0.306749;0.836363;0.79605;0.207655;0.656537;0.226658;5.5872e-05;0.996045;./core_61/iter_freqdep_13_9_2016_141643_153321973
0.5;0.47;0.5;0.1;0.05;84839;1.01446;0.986019;1.00139;0.347938;0.574586;0.631311;0.0934808;0.572612;0.354804;1.58381e-05;0.991325;./core_61/iter_freqdep_13_9_2016_141650_787674097
0.5;0.47;0.5;0.2;0.05;42245;1.01481;0.985445;1.00165;0.334555;0.406593;0.439258;0.0342343;0.479112;0.47449;0.0001;0.981845;./core_61/iter_freqdep_13_9_2016_141655_38360700
0.5;0.47;0.5;0.5;0.05;18767;1.01477;0.986045;1.00191;0.211437;0.263505;0.180214;0.0042605;0.358429;0.6134;8.08031e-06;0.953182;./core_61/iter_freqdep_13_9_2016_141657_313103864
0.5;0.47;0.5;1;0.05;4311;1.01443;0.988512;1.00133;-0;0.102191;-0;-0;0.2295;0.756484;0.308537;0.904211;./core_61/iter_freqdep_13_9_2016_141658_543835402
0.5;0.49;0.5;0.05;0.05;165279;1.01374;0.986888;1.00109;0.314094;0.81294;0.789139;0.198712;0.652037;0.236093;4.24665e-05;0.995866;./core_62/iter_freqdep_13_9_2016_141705_491099559
0.5;0.49;0.5;0.1;0.05;80730;1.0145;0.985923;1.00137;0.353711;0.556027;0.620636;0.0877538;0.565027;0.366185;1.36867e-05;0.990962;./core_62/iter_freqdep_13_9_2016_141714_127277463
0.5;0.49;0.5;0.2;0.05;40028;1.01482;0.98535;1.00161;0.339628;0.392009;0.428518;0.0315829;0.469937;0.486496;0.0001;0.981135;./core_62/iter_freqdep_13_9_2016_141718_551329043
0.5;0.49;0.5;0.5;0.05;17932;1.01473;0.985962;1.00185;0.214462;0.253315;0.174633;0.00387036;0.3495;0.624275;7.4953e-06;0.951463;./core_62/iter_freqdep_13_9_2016_141720_938132308
0.5;0.49;0.5;1;0.05;4131;1.01438;0.988457;1.00127;-0;0.0983668;-0;-0;0.223055;0.763942;0.308429;0.900856;./core_62/iter_freqdep_13_9_2016_141721_901565052
0.5;0.51;0.5;0.05;0.05;157801;1.0138;0.986801;1.00109;0.320935;0.791098;0.782253;0.190357;0.64752;0.245214;4.02062e-05;0.995689;./core_62/iter_freqdep_13_9_2016_141722_173102216
0.5;0.51;0.5;0.1;0.05;77011;1.01453;0.985833;1.00136;0.359117;0.538815;0.610277;0.0825229;0.557627;0.37708;1.16687e-05;0.990605;./core_62/iter_freqdep_13_9_2016_141728_972789668
0.5;0.51;0.5;0.2;0.05;38020;1.01482;0.985261;1.00157;0.344416;0.378571;0.418323;0.0292174;0.46114;0.497865;0.0001;0.980438;./core_62/iter_freqdep_13_9_2016_141732_770178766
0.5;0.51;0.5;0.5;0.05;17196;1.01469;0.985885;1.00178;0.217274;0.244019;0.169453;0.00353107;0.341101;0.634413;6.96002e-06;0.949775;./core_62/iter_freqdep_13_9_2016_141734_305377951
0.5;0.51;0.5;1;0.05;3968;1.01433;0.988407;1.00122;-0;0.0948672;-0;-0;0.217049;0.770848;0.308381;0.89756;./core_62/iter_freqdep_13_9_2016_141735_49904601
0.5;0.53;0.5;0.05;0.05;151017;1.01385;0.986718;1.0011;0.32732;0.770685;0.775409;0.182545;0.643002;0.254031;5.04415e-05;0.995513;./core_63/iter_freqdep_13_9_2016_141705_393188554
0.5;0.53;0.5;0.1;0.05;73642;1.01456;0.985747;1.00135;0.364198;0.522809;0.600233;0.077735;0.550414;0.387518;9.77346e-06;0.990253;./core_63/iter_freqdep_13_9_2016_141715_67144297
0.5;0.53;0.5;0.2;0.05;36197;1.01482;0.985176;1.00154;0.348949;0.366151;0.40864;0.0271001;0.452707;0.508643;0.0001;0.979754;./core_63/iter_freqdep_13_9_2016_141719_416582901
0.5;0.53;0.5;0.5;0.05;16544;1.01466;0.985814;1.00172;0.219893;0.235504;0.164632;0.00323438;0.33319;0.643886;6.46851e-06;0.948119;./core_63/iter_freqdep_13_9_2016_141721_940429542
0.5;0.53;0.5;1;0.05;3819;1.01428;0.98836;1.00118;-0;0.0916528;-0;-0;0.21144;0.777261;0.308381;0.894319;./core_63/iter_freqdep_13_9_2016_141723_331041117
0.5;0.55;0.5;0.05;0.05;144844;1.0139;0.986638;1.0011;0.333302;0.751565;0.768623;0.175223;0.6385;0.262559;4.8799e-05;0.99534;./core_63/iter_freqdep_13_9_2016_141723_698168584
0.5;0.55;0.5;0.1;0.05;70570;1.01458;0.985665;1.00133;0.368991;0.507882;0.590499;0.0733427;0.543389;0.397527;7.99164e-06;0.989907;./core_63/iter_freqdep_13_9_2016_141731_603497896
0.5;0.55;0.5;0.2;0.05;34537;1.01483;0.985097;1.0015;0.353251;0.35464;0.399439;0.0251989;0.444621;0.518873;0.0001;0.979082;./core_63/iter_freqdep_13_9_2016_141734_395142253
0.5;0.55;0.5;0.5;0.05;15967;1.01463;0.985747;1.00167;0.222341;0.227676;0.160136;0.00297363;0.32573;0.652756;6.01544e-06;0.946492;./core_63/iter_freqdep_13_9_2016_141735_914075669
0.5;0.55;0.5;1;0.05;3682;1.01424;0.988317;1.00113;-0;0.0886905;-0;-0;0.20619;0.783232;0.308423;0.891133;./core_63/iter_freqdep_13_9_2016_141736_717311581
0.5;0.57;0.5;0.05;0.05;139185;1.01395;0.986562;1.0011;0.338914;0.733619;0.761905;0.168355;0.634023;0.270809;4.7232e-05;0.99517;./core_64/iter_freqdep_13_9_2016_141654_521466457
0.5;0.57;0.5;0.1;0.05;67768;1.01461;0.985587;1.00132;0.373524;0.493929;0.581071;0.0693054;0.53655;0.407132;6.31444e-06;0.989567;./core_64/iter_freqdep_13_9_2016_141700_631937327
0.5;0.57;0.5;0.2;0.05;33014;1.01483;0.985022;1.00147;0.357345;0.343942;0.390689;0.0234865;0.436865;0.528593;0.0001;0.978422;./core_64/iter_freqdep_13_9_2016_141703_840763138
0.5;0.57;0.5;0.5;0.05;15451;1.01459;0.985685;1.00162;0.224635;0.220457;0.155937;0.00273935;0.318683;0.661078;0.0001;0.944894;./core_64/iter_freqdep_13_9_2016_141705_773328760
0.5;0.57;0.5;1;0.05;3557;1.0142;0.988277;1.00109;-0;0.0859515;-0;-0;0.201267;0.788805;0.308499;0.888;./core_64/iter_freqdep_13_9_2016_141706_530107219
0.5;0.59;0.5;0.05;0.05;133993;1.014;0.986489;1.00109;0.344191;0.716741;0.755263;0.161907;0.629582;0.278792;4.57361e-05;0.995001;./core_64/iter_freqdep_13_9_2016_141706_783932221
0.5;0.59;0.5;0.1;0.05;65190;1.01463;0.985512;1.0013;0.377826;0.480855;0.571939;0.0655868;0.529894;0.416357;4.7344e-06;0.989232;./core_64/iter_freqdep_13_9_2016_141712_657800238
0.5;0.59;0.5;0.2;0.05;31616;1.01483;0.984952;1.00144;0.361246;0.333976;0.382364;0.02194;0.429424;0.537839;0.0001;0.977773;./core_64/iter_freqdep_13_9_2016_141716_543593866
0.5;0.59;0.5;0.5;0.05;14954;1.01456;0.985627;1.00157;0.226789;0.213773;0.152;0.00253505;0.312015;0.668903;0.0001;0.943323;./core_64/iter_freqdep_13_9_2016_141718_124087091
0.5;0.59;0.5;1;0.05;3441;1.01417;0.98824;1.00106;-0;0.083412;-0;-0;0.196641;0.794018;0.308604;0.884918;./core_64/iter_freqdep_13_9_2016_141719_11264962
0.5;0.61;0.5;0.05;0.05;129221;1.01404;0.98642;1.00109;0.349164;0.70084;0.748705;0.155844;0.625185;0.286519;4.4307e-05;0.994835;./core_65/iter_freqdep_13_9_2016_141705_368818187
0.5;0.61;0.5;0.1;0.05;62811;1.01465;0.985441;1.00129;0.381918;0.468579;0.563097;0.0621553;0.523418;0.425224;3.24436e-06;0.988903;./core_65/iter_freqdep_13_9_2016_141714_297910717
0.5;0.61;0.5;0.2;0.05;30330;1.01482;0.984885;1.00141;0.364972;0.32467;0.374438;0.0205393;0.422283;0.546641;0.0001;0.977136;./core_65/iter_freqdep_13_9_2016_141717_995227941
0.5;0.61;0.5;0.5;0.05;14468;1.01454;0.985572;1.00153;0.228815;0.20757;0.148304;0.00235301;0.305699;0.676274;0.0001;0.941779;./core_65/iter_freqdep_13_9_2016_141719_581395117
0.5;0.61;0.5;1;0.05;3334;1.01413;0.988205;1.00102;-0;0.0810507;-0;-0;0.192287;0.798905;0.308733;0.881886;./core_65/iter_freqdep_13_9_2016_141720_958562671
0.5;0.63;0.5;0.05;0.05;124811;1.01408;0.986353;1.00109;0.353858;0.685829;0.742236;0.150137;0.620837;0.294003;4.2941e-05;0.99467;./core_65/iter_freqdep_13_9_2016_141721_264676081
0.5;0.63;0.5;0.1;0.05;60608;1.01466;0.985374;1.00127;0.385821;0.457028;0.554536;0.0589829;0.517119;0.433752;1.83785e-06;0.988579;./core_65/iter_freqdep_13_9_2016_141726_647923414
0.5;0.63;0.5;0.2;0.05;29138;1.01482;0.984821;1.00138;0.368536;0.315962;0.366886;0.0192674;0.415427;0.55503;0.0001;0.976509;./core_65/iter_freqdep_13_9_2016_141729_274045715
0.5;0.63;0.5;0.5;0.05;14075;1.01451;0.985521;1.00149;0.230723;0.201806;0.144834;0.00219043;0.299718;0.683218;0.0001;0.94026;./core_65/iter_freqdep_13_9_2016_141730_470442878
0.5;0.63;0.5;1;0.05;3235;1.0141;0.988172;1.00099;-0;0.0788498;-0;-0;0.188182;0.803496;0.308882;0.878902;./core_65/iter_freqdep_13_9_2016_141731_144831886
0.5;0.65;0.5;0.05;0.05;120755;1.01411;0.986289;1.00109;0.358298;0.671638;0.735861;0.144759;0.616542;0.301254;4.16343e-05;0.994509;./core_66/iter_freqdep_13_9_2016_141705_329925280
0.5;0.65;0.5;0.1;0.05;58571;1.01468;0.985309;1.00126;0.389551;0.446141;0.546248;0.0560454;0.510992;0.441961;5.08869e-07;0.98826;./core_66/iter_freqdep_13_9_2016_141709_752718894
0.5;0.65;0.5;0.2;0.05;28031;1.01482;0.984761;1.00136;0.371951;0.307797;0.359686;0.0181095;0.408842;0.563034;0.0001;0.975894;./core_66/iter_freqdep_13_9_2016_141711_878448447
0.5;0.65;0.5;0.5;0.05;13713;1.01449;0.985473;1.00145;0.232525;0.196431;0.141566;0.0020445;0.294041;0.689777;0.0001;0.938767;./core_66/iter_freqdep_13_9_2016_141713_208725955
0.5;0.65;0.5;1;0.05;3142;1.01407;0.988141;1.00096;-0;0.0767934;-0;-0;0.184304;0.807817;0.309049;0.875967;./core_66/iter_freqdep_13_9_2016_141713_898488775
0.5;0.67;0.5;0.05;0.05;116973;1.01415;0.986227;1.00109;0.362507;0.658197;0.729584;0.139686;0.612305;0.308281;4.03837e-05;0.994349;./core_66/iter_freqdep_13_9_2016_141714_112938823
0.5;0.67;0.5;0.1;0.05;56728;1.0147;0.985247;1.00124;0.393122;0.435862;0.538225;0.0533209;0.505035;0.449866;0.0001;0.987946;./core_66/iter_freqdep_13_9_2016_141717_983328627
0.5;0.67;0.5;0.2;0.05;27005;1.01482;0.984704;1.00133;0.375226;0.300127;0.352815;0.0170529;0.402514;0.570675;0.0001;0.975288;./core_66/iter_freqdep_13_9_2016_141720_322296352
0.5;0.67;0.5;0.5;0.05;13380;1.01446;0.985427;1.00141;0.23423;0.191408;0.138484;0.00191308;0.288646;0.695983;0.0001;0.937299;./core_66/iter_freqdep_13_9_2016_141721_330653130
0.5;0.67;0.5;1;0.05;3056;1.01404;0.988112;1.00093;-0;0.0748679;-0;-0;0.180637;0.81189;0.30923;0.873077;./core_66/iter_freqdep_13_9_2016_141721_849648496
0.5;0.69;0.5;0.05;0.05;113466;1.01418;0.986167;1.00108;0.366502;0.64545;0.723407;0.134895;0.608129;0.315095;3.91858e-05;0.994191;./core_67/iter_freqdep_13_9_2016_141624_832554444
0.5;0.69;0.5;0.1;0.05;54968;1.01471;0.985187;1.00123;0.396549;0.426139;0.530456;0.0507894;0.499239;0.457485;0.0001;0.987637;./core_67/iter_freqdep_13_9_2016_141630_308257910
0.5;0.69;0.5;0.2;0.05;26043;1.01482;0.98465;1.0013;0.378372;0.292909;0.346255;0.0160865;0.39643;0.577978;0.0001;0.974693;./core_67/iter_freqdep_13_9_2016_141632_989598762
0.5;0.69;0.5;0.5;0.05;13076;1.01444;0.985385;1.00137;0.235845;0.186702;0.135573;0.00179434;0.283514;0.701862;0.0001;0.935854;./core_67/iter_freqdep_13_9_2016_141634_521753007
0.5;0.69;0.5;1;0.05;2975;1.01401;0.988085;1.0009;-0;0.0730611;-0;-0;0.177163;0.815737;0.309424;0.870232;./core_67/iter_freqdep_13_9_2016_141635_524357539
0.5;0.71;0.5;0.05;0.05;110196;1.01421;0.98611;1.00108;0.370302;0.633342;0.717332;0.130365;0.604015;0.321706;3.80378e-05;0.994036;./core_67/iter_freqdep_13_9_2016_141636_328840090
0.5;0.71;0.5;0.1;0.05;53320;1.01472;0.98513;1.00121;0.399844;0.416929;0.522934;0.048434;0.493603;0.464833;0.0001;0.987334;./core_67/iter_freqdep_13_9_2016_141640_954038442
0.5;0.71;0.5;0.2;0.05;25150;1.01482;0.984598;1.00128;0.381397;0.286104;0.339987;0.0152007;0.39058;0.584962;0.0001;0.974108;./core_67/iter_freqdep_13_9_2016_141643_530278796
0.5;0.71;0.5;0.5;0.05;12797;1.01442;0.985344;1.00134;0.237377;0.182285;0.13282;0.00168671;0.278626;0.707438;0.0001;0.934432;./core_67/iter_freqdep_13_9_2016_141645_140143883
0.5;0.71;0.5;1;0.05;2900;1.01399;0.988059;1.00088;-0;0.0713624;-0;-0;0.173867;0.819376;0.309629;0.867431;./core_67/iter_freqdep_13_9_2016_141646_287553258
0.5;0.73;0.5;0.05;0.05;107139;1.01423;0.986055;1.00108;0.373921;0.621824;0.711361;0.126078;0.599965;0.328121;3.6937e-05;0.993883;./core_68/iter_freqdep_13_9_2016_141705_343354042
0.5;0.73;0.5;0.1;0.05;51768;1.01473;0.985075;1.0012;0.403015;0.408192;0.515649;0.046239;0.488121;0.471923;0.0001;0.987035;./core_68/iter_freqdep_13_9_2016_141710_107574235
0.5;0.73;0.5;0.2;0.05;24311;1.01481;0.984549;1.00125;0.384309;0.27968;0.333993;0.0143871;0.38495;0.591649;0.0001;0.973532;./core_68/iter_freqdep_13_9_2016_141712_437564614
0.5;0.73;0.5;0.5;0.05;12537;1.0144;0.985306;1.00131;0.238833;0.178132;0.130211;0.00158887;0.273966;0.712736;0.0001;0.933032;./core_68/iter_freqdep_13_9_2016_141713_551639763
0.5;0.73;0.5;1;0.05;2829;1.01397;0.988035;1.00085;-0;0.0697625;-0;-0;0.170737;0.822823;0.309842;0.864673;./core_68/iter_freqdep_13_9_2016_141714_273897693
0.5;0.75;0.5;0.05;0.05;104279;1.01426;0.986002;1.00107;0.377375;0.610855;0.705494;0.122016;0.59598;0.33435;3.58809e-05;0.993732;./core_68/iter_freqdep_13_9_2016_141714_459725736
0.5;0.75;0.5;0.1;0.05;50314;1.01474;0.985023;1.00118;0.406072;0.399892;0.508593;0.0441908;0.482788;0.478769;0.0001;0.986741;./core_68/iter_freqdep_13_9_2016_141719_28929847
